cutoff,9,,,,,,,,,,,,,,,,,
Database,TandemPV,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Activity,"hydrogen production, electrolysis, 25 bar, domestic, EP2050",,,,,,,,,,,,,,,,,
market for brass,0.00744,ei 3.8 cutoff,CH,kilogram,,technosphere,,"brass, at plant, CH",,brass
market for dipropylene glycol monomethyl ether,0.3,ei 3.8 cutoff,RER,kilogram,,technosphere,,"dipropylene glycol monomethyl ether, at plant, RER",,dipropylene glycol monomethyl ether
"market for flat glass, uncoated",0.00999,ei 3.8 cutoff,RER,kilogram,,technosphere,,"flat glass, uncoated, at plant, RER",,"flat glass, uncoated"
"market for hydrochloric acid, without water, in 30% solution state",0.0027,ei 3.8 cutoff,RER,kilogram,,technosphere,,"hydrochloric acid, 30% in H2O, at plant, RER",,"hydrochloric acid, without water, in 30% solution state"
"market for sodium hydroxide, without water, in 50% solution state",0.015,ei 3.8 cutoff,GLO,kilogram,,technosphere,,"sodium hydroxide, 50% in H2O, production mix, at plant, RER",,"sodium hydroxide, without water, in 50% solution state"
"market for steel, chromium steel 18/8",0.00151,ei 3.8 cutoff,GLO,kilogram,,technosphere,,"chromium steel 18/8, at plant, RER",,"steel, chromium steel 18/8"
"market for transport, freight, lorry, unspecified",0.236,ei 3.8 cutoff,RER,ton kilometer,,technosphere,,"transport, freight, lorry, fleet average, RER",,"transport, freight, lorry, unspecified"
"market for water, deionised",55.6,ei 3.8 cutoff,RoW,kilogram,,technosphere,,"water, deionised, water balance according to MoeK 2013, at plant, CN",,"water, deionised"
"market group for electricity, medium voltage",4.76,ei 3.8 cutoff,CN,kilowatt hour,,technosphere,,"electricity, medium voltage, at grid, CN",,"electricity, medium voltage"
"market group for transport, freight train",1.25,ei 3.8 cutoff,RER,ton kilometer,,technosphere,,"transport, freight, rail, RER",,"transport, freight train"
scSi_CN,0.595,TandemPV,CN,kilogram,,technosphere,,"CZ single crystalline silicon, photovoltaics, at plant, CN",,"CZ single crystalline silicon, photovoltaics, at plant"
"treatment of waste, from silicon wafer production, underground deposit",-0.11,ei 3.8 cutoff,DE,kilogram,,technosphere,,"disposal, waste, silicon wafer production, 0% water, to underground deposit, DE",,"waste, from silicon wafer production"
"treatment of wastewater, average, capacity 1.1E10l/year",-0.05,ei 3.8 cutoff,CH,cubic meter,,technosphere,,"treatment, sewage, to wastewater treatment, class 2, CH",,"wastewater, average"
wafer factory construction,0.000004,ei 3.8 cutoff,DE,unit,,technosphere,,"wafer factory, DE",,wafer factory
"wire drawing, steel",0.00895,ei 3.8 cutoff,RER,kilogram,,technosphere,,"wire drawing, steel, RER",,"wire drawing, steel"
,,,,,,,,,,
Activity,scSi_wafer_RER,,,,,,,,,
code,feb0bc35aa2346be8a8ee65bb0ff3f9b_copy3,,,,,,,,,
comment,"Dataset is based on Table 13 of (Frischknecht et al. 2020). Names for inventory items listed by the original source are provided in the comments. Exact names of ecoinvent dataset for inventory items were not provided in the original source. Datasets from ecoinvent were therefore selected that provide a close as possible match to the name of the listed inventory item. - Frischknecht, R., Stolz, P., Krebs, L., de Wild-Scholten, M., & Sinha, P. (2020). Life Cycle Inventories and Life Cycle Assessments of Photovoltaic Systems. https://iea-pvps.org/wp-content/uploads/2020/12/IEA-PVPS-LCI-report-2020.pdf [Accessed 2022-05-11]",,,,,,,,,
location,RER,,,,,,,,,
reference product,"Single-Si wafer, photovoltaic, at plant ",,,,,,,,,
type,process,,,,,,,,,
unit,square meter,,,,,,,,,
Parameters,scSi_wafer_RER_22c9ae484f3ce66edf18e21657aabd5e,,,,,,,,,
name,amount,formula,code,database,,,,,,
scSi_wafer_RER_1,1,,feb0bc35aa2346be8a8ee65bb0ff3f9b_copy3,TandemPV,,,,,,
,,,,,,,,,,
Exchanges,,,,,,,,,,
name,amount,database,location,unit,categories,type,formula,comment,original_amount,reference product
"BOD5, Biological Oxygen Demand",0.0295,biosphere3,,kilogram,water::surface water,biosphere,,,,
"COD, Chemical Oxygen Demand",0.0295,biosphere3,,kilogram,water::surface water,biosphere,,,,
"COD, Chemical Oxygen Demand",0.0111,biosphere3,,kilogram,water::surface water,biosphere,,,,
"Heat, waste",17.1,biosphere3,,megajoule,air,biosphere,,,,
"TOC, Total Organic Carbon",0.0111,biosphere3,,kilogram,water::surface water,biosphere,,,,
Water,0.00556,biosphere3,,cubic meter,air,biosphere,5.56 * kg_to_m3,Converted from kg to m3,0,
scSi_wafer_RER,1,TandemPV,RER,square meter,,production,,,,"Single-Si wafer, photovoltaic, at plant "
"alkylbenzene sulfonate production, linear, petrochemical",0.24,ei 3.8 cutoff,RER,kilogram,,technosphere,,"alkylbenzene sulfonate, linear, petrochemical, at plant, RER",,"alkylbenzene sulfonate, linear, petrochemical"
"heat production, natural gas, at industrial furnace low-NOx >100kW",4,ei 3.8 cutoff,Europe without Switzerland,megajoule,,technosphere,,"natural gas, burned in industrial furnace low-NOx >100kW, RER",,"heat, district or industrial, natural gas"
"market for acetic acid, without water, in 98% solution state",0.039,ei 3.8 cutoff,GLO,kilogram,,technosphere,,"acetic acid, 98% in H2O, at plant, RER",,"acetic acid, without water, in 98% solution state"
"market for acrylic binder, without water, in 34% solution state",0.002,ei 3.8 cutoff,RER,kilogram,,technosphere,,"acrylic binder, 34% in H2O, at plant, RER",,"acrylic binder, without water, in 34% solution state"
market for brass,0.00744,ei 3.8 cutoff,CH,kilogram,,technosphere,,"brass, at plant, CH",,brass
market for dipropylene glycol monomethyl ether,0.3,ei 3.8 cutoff,RER,kilogram,,technosphere,,"dipropylene glycol monomethyl ether, at plant, RER",,dipropylene glycol monomethyl ether
"market for flat glass, uncoated",0.00999,ei 3.8 cutoff,RER,kilogram,,technosphere,,"flat glass, uncoated, at plant, RER",,"flat glass, uncoated"
"market for hydrochloric acid, without water, in 30% solution state",0.0027,ei 3.8 cutoff,RER,kilogram,,technosphere,,"hydrochloric acid, 30% in H2O, at plant, RER",,"hydrochloric acid, without water, in 30% solution state"
"market for sodium hydroxide, without water, in 50% solution state",0.015,ei 3.8 cutoff,GLO,kilogram,,technosphere,,"sodium hydroxide, 50% in H2O, production mix, at plant, RER",,"sodium hydroxide, without water, in 50% solution state"
"market for steel, chromium steel 18/8",0.00151,ei 3.8 cutoff,GLO,kilogram,,technosphere,,"chromium steel 18/8, at plant, RER",,"steel, chromium steel 18/8"
"market for transport, freight, lorry, unspecified",0.236,ei 3.8 cutoff,RER,ton kilometer,,technosphere,,"transport, freight, lorry, fleet average, RER",,"transport, freight, lorry, unspecified"
"market for water, deionised",55.6,ei 3.8 cutoff,Europe without Switzerland,kilogram,,technosphere,,"water, deionised, water balance according to MoeK 2013, at plant, RER",,"water, deionised"
"market group for electricity, medium voltage",4.76,ei 3.8 cutoff,ENTSO-E,kilowatt hour,,technosphere,,"electricity, medium voltage, production ENTSO, at grid, ENTSO",,"electricity, medium voltage"
"market group for transport, freight train",1.25,ei 3.8 cutoff,RER,ton kilometer,,technosphere,,"transport, freight, rail, RER",,"transport, freight train"
scSi_RER,0.595,TandemPV,RER,kilogram,,technosphere,,"CZ single crystalline silicon, photovoltaics, at plant, RER",,"CZ single crystalline silicon, photovoltaics, at plant"
"treatment of waste, from silicon wafer production, underground deposit",-0.11,ei 3.8 cutoff,DE,kilogram,,technosphere,,"disposal, waste, silicon wafer production, 0% water, to underground deposit, DE",,"waste, from silicon wafer production"
"treatment of wastewater, average, capacity 1.1E10l/year",-0.05,ei 3.8 cutoff,CH,cubic meter,,technosphere,,"treatment, sewage, to wastewater treatment, class 2, CH",,"wastewater, average"
wafer factory construction,0.000004,ei 3.8 cutoff,DE,unit,,technosphere,,"wafer factory, DE",,wafer factory
"wire drawing, steel",0.00895,ei 3.8 cutoff,RER,kilogram,,technosphere,,"wire drawing, steel, RER",,"wire drawing, steel"
,,,,,,,,,,
Activity,scSi_wafer_mix_APAC,,,,,,,,,
code,27cbb0b20b0d40b2a1fda59af1664be5_copy1,,,,,,,,,
comment,"Dataset is based on Table 14 of (Frischknecht et al. 2020). Names for inventory items listed by the original source are provided in the comments. Exact names of ecoinvent dataset for inventory items were not provided in the original source. Datasets from ecoinvent were therefore selected that provide a close as possible match to the name of the listed inventory item. - Frischknecht, R., Stolz, P., Krebs, L., de Wild-Scholten, M., & Sinha, P. (2020). Life Cycle Inventories and Life Cycle Assessments of Photovoltaic Systems. https://iea-pvps.org/wp-content/uploads/2020/12/IEA-PVPS-LCI-report-2020.pdf [Accessed 2022-05-11]",,,,,,,,,
location,APAC,,,,,,,,,
reference product,"Single-Si wafer, photovoltaic",,,,,,,,,
type,process,,,,,,,,,
unit,square meter,,,,,,,,,
Exchanges,,,,,,,,,,
name,amount,database,location,unit,type,comment,reference product,,,
scSi_wafer_mix_APAC,1,TandemPV,APAC,square meter,production,,"Single-Si wafer, photovoltaic",,,
"market for transport, freight, lorry, unspecified",0.0198,ei 3.8 cutoff,RER,ton kilometer,technosphere,"transport, freight, lorry, fleet average, RER","transport, freight, lorry, unspecified",,,
"market for transport, freight, sea, container ship",1.57,ei 3.8 cutoff,GLO,ton kilometer,technosphere,"transport, transoceanic freight ship, OCE","transport, freight, sea, container ship",,,
"market group for transport, freight train",0.0792,ei 3.8 cutoff,RER,ton kilometer,technosphere,"transport, freight, rail, RER","transport, freight train",,,
scSi_wafer_APAC,0.133,TandemPV,APAC,square meter,technosphere,"single-Si wafer, photovoltaics, at plant, APAC","Single-Si wafer, photovoltaic, at plant ",,,
scSi_wafer_CN,0.867,TandemPV,CN,square meter,technosphere,"single-Si wafer, photovoltaics, at plant, CN","Single-Si wafer, photovoltaic, at plant ",,,
,,,,,,,,,,
Activity,scSi_wafer_mix_RER,,,,,,,,,
code,47bff2bcc1bd487682393172bc7091db_copy1,,,,,,,,,
comment,"Dataset is based on Table 14 of (Frischknecht et al. 2020). Names for inventory items listed by the original source are provided in the comments. Exact names of ecoinvent dataset for inventory items were not provided in the original source. Datasets from ecoinvent were therefore selected that provide a close as possible match to the name of the listed inventory item. - Frischknecht, R., Stolz, P., Krebs, L., de Wild-Scholten, M., & Sinha, P. (2020). Life Cycle Inventories and Life Cycle Assessments of Photovoltaic Systems. https://iea-pvps.org/wp-content/uploads/2020/12/IEA-PVPS-LCI-report-2020.pdf [Accessed 2022-05-11]",,,,,,,,,
location,RER,,,,,,,,,
reference product,"Single-Si wafer, photovoltaic",,,,,,,,,
type,process,,,,,,,,,
unit,square meter,,,,,,,,,
Exchanges,,,,,,,,,,
name,amount,database,location,unit,type,comment,reference product,,,
scSi_wafer_mix_RER,1,TandemPV,RER,square meter,production,,"Single-Si wafer, photovoltaic",,,
"market for transport, freight, lorry, unspecified",0.0198,ei 3.8 cutoff,RER,ton kilometer,technosphere,"transport, freight, lorry, fleet average, RER","transport, freight, lorry, unspecified",,,
"market for transport, freight, sea, container ship",1.6,ei 3.8 cutoff,GLO,ton kilometer,technosphere,"transport, transoceanic freight ship, OCE","transport, freight, sea, container ship",,,
"market group for transport, freight train",0.0792,ei 3.8 cutoff,RER,ton kilometer,technosphere,"transport, freight, rail, RER","transport, freight train",,,
scSi_wafer_CN,0.202,TandemPV,CN,square meter,technosphere,"single-Si wafer, photovoltaics, at plant, CN","Single-Si wafer, photovoltaic, at plant ",,,
scSi_wafer_RER,0.798,TandemPV,RER,square meter,technosphere,"single-Si wafer, photovoltaics, at plant, RER","Single-Si wafer, photovoltaic, at plant ",,,
